Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/3           std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [136]
[135]    0.0    0.00    0.00       3         std::uniform_real_distribution<double>::param_type::param_type(double, double) [135]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[136]    0.0    0.00    0.00       3         std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [136]
                0.00    0.00       3/3           std::uniform_real_distribution<double>::param_type::param_type(double, double) [135]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::push_back(Point const&) [140]
[137]    0.0    0.00    0.00       3         void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
                0.00    0.00       9/18          Point const& std::forward<Point const&>(std::remove_reference<Point const&>::type&) [71]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [127]
                0.00    0.00       3/9           std::vector<Point, std::allocator<Point> >::begin() [79]
                0.00    0.00       3/12009       std::vector<Point, std::allocator<Point> >::end() [46]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [125]
                0.00    0.00       3/7           std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [84]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&)::_Guard::_Guard(Point*, unsigned long, std::allocator<Point>&) [159]
                0.00    0.00       3/3           Point* std::__to_address<Point>(Point*) [147]
                0.00    0.00       3/12016       operator new(unsigned long, void*) [45]
                0.00    0.00       3/15          std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [72]
                0.00    0.00       3/4           std::vector<Point, std::allocator<Point> >::_S_relocate(Point*, Point*, Point*, std::allocator<Point>&) [111]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&)::_Guard::~_Guard() [160]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::vector(unsigned long, Point const&, std::allocator<Point> const&) [141]
[138]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> >::_S_check_init_len(unsigned long, std::allocator<Point> const&) [138]
                0.00    0.00       3/10          std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [78]
                0.00    0.00       3/11          std::__new_allocator<Point>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::vector(unsigned long, Point const&, std::allocator<Point> const&) [141]
[139]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> >::_M_fill_initialize(unsigned long, Point const&) [139]
                0.00    0.00       3/15          std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [72]
                0.00    0.00       3/3           Point* std::__uninitialized_fill_n_a<Point*, unsigned long, Point, Point>(Point*, unsigned long, Point const&, std::allocator<Point>&) [155]
-----------------------------------------------
                0.00    0.00       3/3           kMeans(std::vector<Point, std::allocator<Point> >&, int, int) [10]
[140]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> >::push_back(Point const&) [140]
                0.00    0.00       3/3           void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
-----------------------------------------------
                0.00    0.00       3/3           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
[141]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> >::vector(unsigned long, Point const&, std::allocator<Point> const&) [141]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::_S_check_init_len(unsigned long, std::allocator<Point> const&) [138]
                0.00    0.00       3/3           std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [132]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::_M_fill_initialize(unsigned long, Point const&) [139]
-----------------------------------------------
                0.00    0.00       3/3           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
[142]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
                0.00    0.00       6/144045      std::vector<Point, std::allocator<Point> >::size() const [19]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> > const* std::__addressof<std::vector<Point, std::allocator<Point> > const>(std::vector<Point, std::allocator<Point> > const&) [145]
                0.00    0.00       3/4           std::vector<Point, std::allocator<Point> >::capacity() const [99]
                0.00    0.00       3/15          std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [72]
                0.00    0.00       3/12009       std::vector<Point, std::allocator<Point> >::end() [46]
                0.00    0.00       3/9           std::vector<Point, std::allocator<Point> >::begin() [79]
                0.00    0.00       3/6           std::vector<Point, std::allocator<Point> >::end() const [87]
                0.00    0.00       3/6           std::vector<Point, std::allocator<Point> >::begin() const [88]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::copy<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [157]
                0.00    0.00       3/3           void std::_Destroy<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [158]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [144]
[143]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [143]
                0.00    0.00       3/8           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [81]
                0.00    0.00       3/3           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [156]
-----------------------------------------------
                0.00    0.00       3/3           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
[144]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [144]
                0.00    0.00       3/4           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [113]
                0.00    0.00       3/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [107]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [143]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
[145]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> > const* std::__addressof<std::vector<Point, std::allocator<Point> > const>(std::vector<Point, std::allocator<Point> > const&) [145]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [148]
